总排放量,用电量(MWh),用烟煤量（吨）,用柴油量（吨）
1.377788000000000000e+06,1.316060625000000000e+05,2.126277656250000000e+05,3.716037292480468750e+02
1.537125375000000000e+06,1.477416562500000000e+05,2.456107343750000000e+05,5.450351562500000000e+02
5.401329375000000000e+05,5.939742578125000000e+04,6.204372656250000000e+04,4.884741592407226562e+01
9.694955000000000000e+05,1.322698750000000000e+05,1.542442500000000000e+05,3.186659240722656250e+02
6.746896250000000000e+05,5.428621875000000000e+04,1.082273671875000000e+05,6.086245346069335938e+01
8.828844726562500000e+03,3.696573828125000000e+04,2.232656555175781250e+02,4.916456985473632812e+01
1.591041750000000000e+06,1.807842968750000000e+05,2.647508437500000000e+05,3.847668838500976562e+01
1.497609000000000000e+06,3.928812890625000000e+04,2.187505937500000000e+05,3.140293579101562500e+02
2.011784625000000000e+06,8.879223437500000000e+04,3.343567812500000000e+05,1.462884216308593750e+02
1.775008625000000000e+06,1.374448906250000000e+05,3.004495000000000000e+05,8.886872100830078125e+01
1.217752625000000000e+06,1.225769453125000000e+05,1.832365625000000000e+05,5.574908447265625000e+01
6.353377734375000000e+04,6.843042187500000000e+04,1.449240722656250000e+03,3.960184478759765625e+01
1.611813750000000000e+06,1.614397812500000000e+05,2.512100312500000000e+05,6.294451141357421875e+01
6.560742187500000000e+04,5.015123437500000000e+04,1.370765258789062500e+03,1.688426399230957031e+01
7.316592500000000000e+05,1.045815312500000000e+05,1.517852500000000000e+05,3.144506835937500000e+02
1.407553250000000000e+06,1.417620937500000000e+05,2.079981406250000000e+05,3.987910842895507812e+01
7.549712500000000000e+05,6.139414062500000000e+04,1.237411250000000000e+05,7.480020141601562500e+01
1.397779375000000000e+06,5.828103125000000000e+04,2.091973906250000000e+05,3.478376770019531250e+02
1.090007250000000000e+06,1.142218906250000000e+05,1.743342031250000000e+05,1.704927368164062500e+02
2.931305250000000000e+06,2.424280781250000000e+05,4.683097500000000000e+05,9.351236724853515625e+01
1.560880312500000000e+05,2.549515234375000000e+04,9.608185937500000000e+04,3.248801269531250000e+02
1.061959875000000000e+06,1.352991406250000000e+05,1.614571093750000000e+05,6.703838500976562500e+02
1.711006250000000000e+05,4.875593750000000000e+04,8.208604492187500000e+03,2.421206855773925781e+01
3.942327187500000000e+05,6.321676757812500000e+03,1.240555546875000000e+05,8.064731597900390625e+01
1.560600000000000000e+06,1.174815937500000000e+05,2.501309843750000000e+05,5.774687576293945312e+01
1.063960250000000000e+06,9.207515625000000000e+04,1.707462500000000000e+05,3.397057800292968750e+02
1.735913375000000000e+06,8.039303125000000000e+04,2.636376875000000000e+05,2.616183166503906250e+02
3.397920312500000000e+04,3.811349609375000000e+04,4.046642456054687500e+02,8.107930183410644531e+00
7.109216875000000000e+05,1.402263378906250000e+04,1.417539687500000000e+05,3.599954605102539062e+01
8.997926250000000000e+05,5.040693750000000000e+04,1.428054218750000000e+05,9.380416107177734375e+01
1.218680500000000000e+06,3.418776367187500000e+03,1.757992031250000000e+05,6.225617980957031250e+01
4.304517578125000000e+04,4.597030078125000000e+04,7.149086914062500000e+02,1.600015830993652344e+01
2.259225156250000000e+05,3.751916992187500000e+03,1.612941718750000000e+05,7.136763000488281250e+01
8.235312500000000000e+05,4.045253906250000000e+04,1.281711875000000000e+05,5.550464248657226562e+01
7.052092500000000000e+05,9.603000781250000000e+04,9.026635156250000000e+04,7.594718627929687500e+02
6.125591250000000000e+05,5.124932421875000000e+04,1.088705937500000000e+05,7.756370544433593750e+01
1.745589625000000000e+06,2.187872656250000000e+04,2.429399218750000000e+05,1.619848022460937500e+02
4.812073437500000000e+05,4.324569921875000000e+04,5.264749218750000000e+04,5.027386093139648438e+01
1.125321750000000000e+06,1.286152500000000000e+05,1.757554375000000000e+05,3.431456604003906250e+02
9.958846250000000000e+05,1.008439843750000000e+05,1.549203906250000000e+05,2.236583557128906250e+02
9.133746093750000000e+03,4.393811328125000000e+04,8.071862792968750000e+01,1.649149131774902344e+01
1.069895125000000000e+06,1.177714531250000000e+05,1.511022031250000000e+05,7.553508911132812500e+02
4.062310625000000000e+05,1.562256933593750000e+04,1.709807343750000000e+05,3.513946838378906250e+02
2.755121093750000000e+03,3.522830859375000000e+04,5.692055702209472656e+00,3.387736206054687500e+02
1.760525156250000000e+05,9.264496093750000000e+04,2.850408007812500000e+04,3.500726013183593750e+02
1.282799000000000000e+06,1.013287187500000000e+05,1.961596093750000000e+05,8.166004943847656250e+01
1.843964625000000000e+06,1.894291093750000000e+05,3.179811250000000000e+05,2.681657218933105469e+01
2.911937500000000000e+05,5.094473437500000000e+04,1.966478125000000000e+04,4.003860473632812500e+01
8.225813750000000000e+05,4.644173046875000000e+04,1.262841171875000000e+05,9.537436676025390625e+01
1.383470625000000000e+06,8.862505468750000000e+04,2.102181875000000000e+05,2.687579345703125000e+02
2.287077968750000000e+05,1.962860742187500000e+04,1.753870000000000000e+05,3.326782836914062500e+02
7.816407500000000000e+05,2.116378906250000000e+04,1.470500156250000000e+05,1.073119735717773438e+02
8.726474375000000000e+05,4.644518750000000000e+04,1.303395390625000000e+05,7.272846221923828125e+01
1.942388625000000000e+06,1.136843359375000000e+05,3.208149375000000000e+05,1.410335388183593750e+02
1.672420875000000000e+06,1.580468750000000000e+05,2.775315937500000000e+05,1.582501983642578125e+02
7.157376250000000000e+05,1.544866992187500000e+04,1.320444062500000000e+05,7.391916656494140625e+01
1.007502562500000000e+06,7.436627343750000000e+04,1.677470312500000000e+05,3.430124816894531250e+02
1.214081250000000000e+06,6.537491015625000000e+04,1.886394843750000000e+05,1.758652343750000000e+02
7.098077500000000000e+05,4.037046484375000000e+04,1.281501796875000000e+05,1.435458068847656250e+02
1.494908125000000000e+06,1.403457968750000000e+05,2.194610156250000000e+05,7.316403808593750000e+02
7.185740000000000000e+05,7.548274218750000000e+04,1.241271484375000000e+05,3.118881225585937500e+02
6.405543125000000000e+05,6.242136328125000000e+04,1.155124140625000000e+05,8.469226837158203125e+01
8.379292500000000000e+05,7.187859375000000000e+04,1.369980156250000000e+05,9.641098022460937500e+01
1.674382250000000000e+06,2.015070507812500000e+04,2.282409375000000000e+05,1.353612518310546875e+02
1.574359000000000000e+06,1.506297343750000000e+05,2.533057968750000000e+05,4.764048461914062500e+02
1.876541750000000000e+06,1.572751406250000000e+05,3.180956562500000000e+05,3.481821899414062500e+02
2.722756103515625000e+03,3.042161523437500000e+04,3.399037122726440430e+00,3.400524597167968750e+02
1.589759000000000000e+06,1.212167656250000000e+05,2.462220625000000000e+05,5.551171264648437500e+02
1.615282125000000000e+06,9.863253125000000000e+04,2.428390312500000000e+05,8.021566009521484375e+01
9.902355625000000000e+05,1.184523984375000000e+05,1.578234062500000000e+05,2.993088378906250000e+02
1.194978750000000000e+06,1.396960468750000000e+05,1.909162031250000000e+05,4.945407409667968750e+02
9.695934375000000000e+05,1.259058984375000000e+05,1.419606250000000000e+05,7.256660156250000000e+02
1.371567250000000000e+06,1.370104687500000000e+05,2.107663281250000000e+05,5.584918212890625000e+02
1.594069875000000000e+06,1.649447031250000000e+05,2.392598125000000000e+05,4.954889297485351562e+01
1.915629625000000000e+06,7.834478906250000000e+04,3.568263437500000000e+05,9.550915527343750000e+01
5.436758125000000000e+05,5.382248828125000000e+04,7.784100781250000000e+04,5.493975448608398438e+01
6.743551757812500000e+03,2.880690002441406250e+02,2.023625781250000000e+05,3.735474014282226562e+01
5.861121250000000000e+05,4.939444531250000000e+04,1.028091406250000000e+05,4.889243316650390625e+01
1.275388125000000000e+06,8.507324218750000000e+04,1.943000156250000000e+05,2.460823059082031250e+02
9.896711875000000000e+05,8.220995312500000000e+04,1.640953125000000000e+05,1.100989685058593750e+02
1.452299625000000000e+06,6.757692187500000000e+04,2.139939375000000000e+05,9.629583740234375000e+01
1.628506000000000000e+06,1.463687968750000000e+05,2.592705625000000000e+05,9.536536407470703125e+01
6.290967500000000000e+05,2.659047460937500000e+04,1.127896406250000000e+05,5.100450897216796875e+01
1.351741250000000000e+06,1.468168750000000000e+05,2.045677812500000000e+05,2.207919921875000000e+02
1.064432128906250000e+04,3.829299926757812500e+02,2.068368750000000000e+05,9.013210296630859375e+01
7.638673125000000000e+05,4.387573437500000000e+04,1.271794687500000000e+05,9.494474792480468750e+01
7.871519375000000000e+05,7.715319531250000000e+04,1.349065468750000000e+05,1.372493591308593750e+02
3.645242187500000000e+05,6.867497656250000000e+04,2.780279101562500000e+04,7.470195007324218750e+01
8.381982500000000000e+05,1.906536718750000000e+04,1.286642890625000000e+05,5.941926574707031250e+01
1.034738812500000000e+06,5.075541015625000000e+04,1.590868593750000000e+05,7.705062866210937500e+01
4.035816796875000000e+04,3.640415649414062500e+02,2.295127500000000000e+05,1.440899944305419922e+01
6.329488125000000000e+05,5.782432812500000000e+04,9.064162500000000000e+04,6.680637359619140625e+01
8.051574375000000000e+05,9.387389843750000000e+04,1.380788437500000000e+05,9.743144989013671875e+01
1.134788378906250000e+04,6.729943750000000000e+04,1.052175048828125000e+03,3.540597839355468750e+02
8.055524375000000000e+05,4.585059765625000000e+04,1.351719062500000000e+05,1.163565673828125000e+02
3.032895000000000000e+06,2.897745312500000000e+05,4.742524062500000000e+05,2.121447448730468750e+02
6.028134375000000000e+05,3.496985937500000000e+04,1.097668359375000000e+05,6.948874664306640625e+01
1.535134625000000000e+06,3.436846093750000000e+04,2.285890312500000000e+05,3.109289855957031250e+02
7.226238750000000000e+05,6.329185937500000000e+04,1.229856015625000000e+05,7.949158477783203125e+01
8.325930625000000000e+05,7.450462500000000000e+04,1.371793281250000000e+05,9.941961669921875000e+01
8.150988125000000000e+05,4.036778906250000000e+04,1.340750937500000000e+05,1.164382171630859375e+02
1.519532875000000000e+06,1.499081093750000000e+05,2.262261718750000000e+05,6.443413543701171875e+01
7.030941250000000000e+05,6.825703906250000000e+04,1.161141406250000000e+05,1.383025360107421875e+02
7.043980000000000000e+05,4.758836328125000000e+04,1.183479687500000000e+05,7.783303070068359375e+01
4.231549062500000000e+05,8.049429687500000000e+04,3.257264257812500000e+04,1.062647018432617188e+02
4.116809687500000000e+05,7.813803906250000000e+04,7.240916406250000000e+04,3.448395385742187500e+02
1.765865500000000000e+06,9.409280468750000000e+04,2.767055937500000000e+05,1.137392425537109375e+02
7.789911875000000000e+05,8.839290625000000000e+04,1.352988281250000000e+05,9.073268127441406250e+01
9.531135000000000000e+05,8.425420312500000000e+04,1.554210937500000000e+05,3.032639465332031250e+02
7.664498125000000000e+05,1.645741796875000000e+04,1.222413750000000000e+05,4.093852996826171875e+01
1.832682125000000000e+06,1.957468750000000000e+05,3.245502500000000000e+05,3.177665138244628906e+01
1.656448625000000000e+06,1.684300625000000000e+05,2.687547812500000000e+05,4.826126861572265625e+01
1.608259250000000000e+06,8.911224218750000000e+04,2.486990468750000000e+05,6.705484771728515625e+01
1.014177656250000000e+05,1.594171386718750000e+03,1.812236250000000000e+05,1.158575592041015625e+02
1.522951250000000000e+05,7.036366406250000000e+04,2.628482617187500000e+04,3.534314270019531250e+02
1.121560875000000000e+06,1.253420156250000000e+05,1.725238593750000000e+05,3.363749084472656250e+02
1.929669875000000000e+06,1.234175390625000000e+05,3.134047187500000000e+05,2.106990051269531250e+02
5.130621875000000000e+05,7.660744531250000000e+04,7.221346093750000000e+04,2.440076904296875000e+02
6.788553125000000000e+05,1.411804003906250000e+04,1.206095703125000000e+05,5.144522476196289062e+01
5.525038750000000000e+05,4.137873046875000000e+04,8.978582812500000000e+04,3.629558563232421875e+01
8.033981250000000000e+05,3.043949218750000000e+04,1.289824921875000000e+05,7.338190460205078125e+01
2.993567500000000000e+06,2.726007500000000000e+05,4.726596250000000000e+05,7.292597961425781250e+01
1.561648000000000000e+06,1.077480468750000000e+05,2.386231875000000000e+05,4.285172424316406250e+02
1.740368750000000000e+06,1.690741718750000000e+05,2.783515625000000000e+05,5.686681365966796875e+01
1.816721875000000000e+06,3.920739453125000000e+04,2.684155625000000000e+05,9.448970031738281250e+01
3.610093750000000000e+05,6.579165625000000000e+04,2.638653125000000000e+04,5.696844863891601562e+01
4.094284375000000000e+05,5.839200000000000000e+04,3.888395312500000000e+04,5.002685928344726562e+01
1.975161718750000000e+05,3.166563671875000000e+04,1.840593554687500000e+04,1.449404907226562500e+01
2.411968554687500000e+04,4.857116015625000000e+04,1.189125122070312500e+03,9.195210266113281250e+01
3.029978250000000000e+06,2.570461250000000000e+05,4.784143125000000000e+05,7.887662506103515625e+01
1.857766875000000000e+06,1.476771562500000000e+05,3.182543125000000000e+05,4.617541809082031250e+02
1.006136187500000000e+06,1.391193750000000000e+05,1.542294062500000000e+05,3.417622985839843750e+02
3.302225937500000000e+05,3.619517578125000000e+04,3.028032421875000000e+04,3.111249923706054688e+01
1.622101500000000000e+06,1.046690781250000000e+05,2.623802812500000000e+05,6.978222656250000000e+01
1.157511750000000000e+06,1.341693593750000000e+05,1.752611250000000000e+05,7.436820068359375000e+02
4.474014062500000000e+05,3.970483203125000000e+04,7.725392187500000000e+04,3.532789230346679688e+01
3.822897812500000000e+05,7.963019531250000000e+04,3.468766796875000000e+04,1.282276000976562500e+02
2.263932000000000000e+06,2.001320468750000000e+05,3.936611562500000000e+05,5.675053787231445312e+01
1.764771000000000000e+06,8.723995312500000000e+04,2.646299687500000000e+05,2.075054931640625000e+02
1.853411250000000000e+06,1.848278281250000000e+05,3.161565000000000000e+05,3.564596176147460938e+01
1.383179500000000000e+06,7.462482031250000000e+04,2.105295781250000000e+05,2.206134185791015625e+02
6.458519375000000000e+05,5.063426953125000000e+04,9.604325781250000000e+04,5.545293045043945312e+01
2.503969750000000000e+06,2.634971250000000000e+05,4.154086562500000000e+05,5.104278259277343750e+02
4.012291015625000000e+03,2.779120483398437500e+02,2.478530937500000000e+05,1.295024871826171875e+02
3.769290312500000000e+05,6.888160937500000000e+04,2.630618359375000000e+04,5.628918838500976562e+01
1.643622000000000000e+06,1.692975312500000000e+05,2.632334375000000000e+05,6.651295471191406250e+01
9.655704375000000000e+05,1.194706875000000000e+05,1.541856718750000000e+05,3.191490478515625000e+02
1.071823625000000000e+06,1.314053125000000000e+05,1.645261093750000000e+05,3.364281921386718750e+02
1.343863593750000000e+05,4.321782031250000000e+04,1.072716406250000000e+04,1.113867645263671875e+02
1.799381000000000000e+06,1.526426718750000000e+05,3.030630625000000000e+05,7.999105834960937500e+01
8.574615625000000000e+05,6.791407812500000000e+04,1.405479843750000000e+05,1.979789123535156250e+02
8.680860000000000000e+05,3.661582812500000000e+04,1.390608906250000000e+05,4.931822204589843750e+01
2.918552500000000000e+06,2.806854375000000000e+05,4.656150000000000000e+05,3.583574218750000000e+02
3.443575312500000000e+05,2.365111718750000000e+04,1.362514218750000000e+05,2.845936584472656250e+02
7.381939375000000000e+05,4.745659375000000000e+04,1.295729609375000000e+05,7.245362854003906250e+01
6.876070000000000000e+05,3.594144921875000000e+04,1.141188906250000000e+05,9.594203948974609375e+01
6.917988125000000000e+05,4.389614453125000000e+04,1.188123437500000000e+05,6.509443664550781250e+01
1.827665875000000000e+06,1.622425000000000000e+05,3.066552187500000000e+05,6.845971679687500000e+01
1.861154250000000000e+06,1.044949296875000000e+05,3.209161250000000000e+05,8.578713989257812500e+01
1.854640781250000000e+05,1.819088085937500000e+04,9.987792968750000000e+03,6.662539482116699219e+00
8.150328750000000000e+05,4.426736718750000000e+04,1.364476875000000000e+05,6.645395660400390625e+01
5.846780468750000000e+04,5.375429296875000000e+04,1.390934814453125000e+03,2.733472061157226562e+01
8.431156875000000000e+05,1.874197851562500000e+04,1.388998593750000000e+05,5.145419311523437500e+01
2.605644062500000000e+05,4.560208007812500000e+03,1.299858984375000000e+05,4.865508270263671875e+01
4.567180625000000000e+05,7.941204589843750000e+03,1.324357500000000000e+05,7.358467102050781250e+01
1.323641250000000000e+06,5.991506640625000000e+04,1.967082500000000000e+05,1.274325942993164062e+02
1.311939250000000000e+06,1.436763437500000000e+05,1.979022031250000000e+05,5.833338928222656250e+01
1.123585125000000000e+06,1.377002968750000000e+05,1.651629843750000000e+05,3.525211181640625000e+02
8.429654375000000000e+05,1.086437343750000000e+05,1.395909531250000000e+05,3.238432006835937500e+02
1.487697125000000000e+06,6.870077148437500000e+03,2.061163906250000000e+05,9.612925720214843750e+01
1.070680500000000000e+06,4.945375390625000000e+04,1.618100781250000000e+05,5.888911819458007812e+01
1.003709687500000000e+06,1.243371875000000000e+05,1.584732968750000000e+05,3.340823059082031250e+02
1.477289250000000000e+06,1.296795390625000000e+05,2.247950156250000000e+05,8.258107757568359375e+01
9.477266250000000000e+05,1.098626093750000000e+05,1.645432968750000000e+05,3.186969299316406250e+02
1.705226375000000000e+06,1.621438125000000000e+05,2.714352500000000000e+05,6.842171630859375000e+02
1.022778562500000000e+06,7.695175000000000000e+04,1.653093437500000000e+05,3.464427490234375000e+02
1.505055000000000000e+05,3.264977929687500000e+04,1.694703593750000000e+05,3.487358093261718750e+02
1.700315625000000000e+06,6.030500390625000000e+04,2.496562500000000000e+05,2.889400024414062500e+02
1.500281375000000000e+06,8.200352343750000000e+04,2.316035312500000000e+05,4.114571533203125000e+02
1.148470800781250000e+04,4.233991088867187500e+02,1.807696093750000000e+05,1.094326019287109375e+02
1.157930000000000000e+06,7.019698437500000000e+04,1.820738750000000000e+05,3.578486022949218750e+02
1.918883500000000000e+06,1.369706640625000000e+04,2.623083750000000000e+05,2.432585296630859375e+02
2.803823974609375000e+03,3.061833593750000000e+04,3.909294366836547852e+00,1.702884521484375000e+02
1.145322265625000000e+04,3.921187109375000000e+04,8.774467163085937500e+02,3.016478881835937500e+02
1.669981250000000000e+06,1.695690468750000000e+05,2.652642500000000000e+05,4.161668014526367188e+01
2.816488037109375000e+03,3.859028515625000000e+04,1.115887641906738281e+01,3.368048706054687500e+02
4.914248046875000000e+03,4.627483593750000000e+04,1.846319427490234375e+02,3.349578247070312500e+02
1.714957250000000000e+06,1.665822187500000000e+05,2.827938125000000000e+05,5.859419250488281250e+01
1.006320187500000000e+06,6.533520312500000000e+04,1.651513906250000000e+05,3.343344116210937500e+02
6.244071250000000000e+05,5.978912890625000000e+04,8.842144531250000000e+04,5.476839447021484375e+01
1.518330664062500000e+04,5.460434765625000000e+04,1.131004394531250000e+03,3.349041442871093750e+02
8.749536875000000000e+05,7.452133593750000000e+04,1.442541406250000000e+05,7.928776550292968750e+01
4.548751562500000000e+05,4.090374023437500000e+03,1.696582031250000000e+05,1.674385261535644531e+01
1.118035875000000000e+06,1.127162812500000000e+05,1.767844062500000000e+05,2.849428100585937500e+02
6.744786875000000000e+05,6.657369531250000000e+04,7.426086718750000000e+04,6.753582000732421875e+01
1.511158500000000000e+06,3.692783984375000000e+04,2.257027187500000000e+05,7.405540466308593750e+01
9.267183125000000000e+05,1.248789921875000000e+05,1.497663437500000000e+05,3.084287414550781250e+02
3.067364062500000000e+05,5.099602734375000000e+04,2.270635156250000000e+04,3.237623977661132812e+01
1.159267750000000000e+06,1.366474687500000000e+05,1.774784687500000000e+05,6.686303710937500000e+02
1.432134500000000000e+06,1.202175468750000000e+05,2.092570312500000000e+05,7.115676879882812500e+01
1.649534062500000000e+05,6.254074707031250000e+02,2.008416093750000000e+05,5.085468673706054688e+01
7.874125000000000000e+05,7.278060937500000000e+04,1.280380781250000000e+05,1.141390151977539062e+02
3.248114375000000000e+05,5.710836718750000000e+04,2.672709960937500000e+04,5.148414993286132812e+01
1.253331250000000000e+06,1.334038906250000000e+05,1.966958906250000000e+05,1.017909545898437500e+02
1.667043375000000000e+06,1.708314375000000000e+05,2.634800937500000000e+05,3.913348388671875000e+01
1.007780312500000000e+06,1.332400156250000000e+05,1.510406250000000000e+05,3.364884338378906250e+02
1.852313125000000000e+06,2.096196875000000000e+05,3.151722812500000000e+05,2.855030250549316406e+01
1.103005125000000000e+06,2.884840625000000000e+04,1.634211406250000000e+05,6.725233459472656250e+01
1.743473375000000000e+06,7.058984375000000000e+04,2.622483437500000000e+05,4.410147094726562500e+02
1.833914000000000000e+06,5.221137109375000000e+04,3.184023125000000000e+05,1.568869934082031250e+02

# 均值和标准差对比
mean_fake,std_fake,mean_real,std_real
980968.4375,685396.625,1045225.6527507041,788471.4578310316
86423.7890625,58294.0390625,94352.03287957745,68491.64868930282
163453.515625,107986.46875,168291.94248419054,114572.61753844243
184.07591247558594,172.77468872070312,199.05375039866314,178.5660596276853

6.1 8.4 2.8 7.5 6.2
13 14.8 5.7 3.3 9.2
