总排放量,用电量(MWh),用烟煤量（吨）,用柴油量（吨）
3.748514453125000000e+04,1.173361640625000000e+05,2.070743750000000000e+04,1.990000009536743164e+00
5.923013183593750000e+03,1.225416796875000000e+05,2.649216796875000000e+03,1.990000009536743164e+00
6.826262207031250000e+03,1.009789765625000000e+05,3.513452880859375000e+03,1.990000009536743164e+00
1.874320750000000000e+06,2.331011406250000000e+05,2.665021250000000000e+05,1.990000844001770020e+00
1.227960250000000000e+06,5.353803906250000000e+04,1.795671250000000000e+05,1.990000009536743164e+00
1.317074125000000000e+06,7.425176562500000000e+04,2.135909375000000000e+05,1.990000247955322266e+00
2.735800537109375000e+03,7.928235937500000000e+04,6.389722061157226562e+01,1.990000009536743164e+00
2.008871750000000000e+06,2.427579375000000000e+05,2.236379687500000000e+05,1.991916894912719727e+00
3.297471679687500000e+03,1.056980390625000000e+05,6.109150390625000000e+02,1.990000009536743164e+00
9.658204375000000000e+05,3.755583984375000000e+04,1.078475234375000000e+05,1.990000009536743164e+00
1.262029250000000000e+06,5.372572656250000000e+04,1.365582968750000000e+05,1.990000367164611816e+00
1.376647750000000000e+06,5.509702343750000000e+04,2.427771093750000000e+05,1.990000009536743164e+00
1.508163750000000000e+06,2.301121875000000000e+05,2.679534687500000000e+05,1.990000009536743164e+00
1.115970250000000000e+06,5.845993750000000000e+04,1.301844453125000000e+05,1.990000247955322266e+00
2.758983398437500000e+03,9.478582031250000000e+04,9.181945800781250000e+01,1.990000009536743164e+00
2.713099365234375000e+03,1.116967968750000000e+04,8.602064553997479379e-06,1.990000009536743164e+00
1.118114125000000000e+06,5.024585546875000000e+04,1.233438984375000000e+05,1.990000009536743164e+00
1.840551250000000000e+06,2.114554843750000000e+05,2.515273593750000000e+05,2.069134950637817383e+00
8.247250000000000000e+03,1.268207031250000000e+05,4.003356933593750000e+03,1.990000009536743164e+00
1.173041875000000000e+06,4.146199218750000000e+04,1.530238281250000000e+05,1.990000009536743164e+00
1.301399750000000000e+06,7.127176562500000000e+04,2.258129218750000000e+05,1.990000247955322266e+00
1.379720125000000000e+06,6.911220312500000000e+04,1.873867656250000000e+05,1.990001440048217773e+00
1.331198750000000000e+06,1.019122031250000000e+05,2.679041875000000000e+05,1.990000009536743164e+00
5.001703125000000000e+03,4.137439062500000000e+04,7.690729573369026184e-03,1.990000009536743164e+00
1.817275375000000000e+06,2.041254843750000000e+05,2.561261562500000000e+05,2.229613304138183594e+00
1.745370125000000000e+06,2.230461562500000000e+05,2.769225000000000000e+05,1.990000247955322266e+00
5.011102050781250000e+03,1.130707109375000000e+05,1.954390747070312500e+03,1.990000009536743164e+00
1.736436375000000000e+06,1.878744062500000000e+05,2.714683125000000000e+05,1.990000247955322266e+00
2.716801025390625000e+03,6.887871093750000000e+04,3.913334655761718750e+01,1.990000009536743164e+00
2.307388906250000000e+05,1.138797812500000000e+05,8.888892187500000000e+04,1.990000009536743164e+00
1.273893125000000000e+06,7.668561718750000000e+04,2.244553593750000000e+05,1.990000247955322266e+00
1.815354375000000000e+06,1.998700625000000000e+05,2.454623281250000000e+05,2.125516653060913086e+00
1.255372000000000000e+06,5.521677343750000000e+04,1.333377656250000000e+05,1.990000605583190918e+00
1.048094125000000000e+06,4.179062890625000000e+04,1.220064218750000000e+05,1.990000009536743164e+00
1.152366500000000000e+06,3.958560156250000000e+04,1.538065625000000000e+05,1.990000009536743164e+00
2.076945000000000000e+06,2.246064531250000000e+05,2.205256718750000000e+05,1.990348696708679199e+00
4.916427734375000000e+03,1.196081562500000000e+05,2.043080810546875000e+03,1.990000009536743164e+00
1.163198375000000000e+06,5.308875390625000000e+04,1.160264218750000000e+05,1.990000247955322266e+00
1.127827000000000000e+06,5.853404296875000000e+04,1.325120625000000000e+05,1.990000247955322266e+00
1.379303000000000000e+06,1.622053593750000000e+05,2.841043125000000000e+05,1.990000009536743164e+00
1.514737031250000000e+05,1.040989531250000000e+05,6.966571093750000000e+04,1.990000009536743164e+00
2.670468125000000000e+05,1.002326406250000000e+05,9.336944531250000000e+04,1.990000009536743164e+00
2.781586669921875000e+03,1.081757968750000000e+05,1.174994735717773438e+02,1.990000009536743164e+00
3.235546875000000000e+05,1.213864765625000000e+05,1.154853671875000000e+05,1.990000009536743164e+00
1.624928375000000000e+06,1.070550937500000000e+05,5.469336425781250000e+03,1.990000009536743164e+00
1.169368500000000000e+06,5.002818359375000000e+04,1.283891484375000000e+05,1.990000247955322266e+00
1.309914000000000000e+06,1.119792812500000000e+05,2.731952812500000000e+05,1.990000009536743164e+00
1.921662250000000000e+06,2.333242968750000000e+05,2.194029843750000000e+05,1.997530937194824219e+00
1.165873250000000000e+06,5.050482421875000000e+04,1.308498671875000000e+05,1.990000009536743164e+00
1.079946750000000000e+06,5.201748828125000000e+04,1.156264062500000000e+05,1.990000009536743164e+00
1.253845750000000000e+06,1.599385468750000000e+05,2.861076250000000000e+05,1.990000009536743164e+00
1.829078375000000000e+06,2.098196562500000000e+05,2.435265156250000000e+05,2.070900678634643555e+00
1.416942875000000000e+06,1.929378593750000000e+05,2.559886718750000000e+05,1.990000009536743164e+00
1.347359625000000000e+06,1.241395546875000000e+05,2.905989062500000000e+05,1.990000009536743164e+00
1.917434875000000000e+06,2.070536406250000000e+05,2.381879062500000000e+05,2.004885196685791016e+00
3.519906640625000000e+04,5.833199218750000000e+04,6.449689865112304688e-01,1.990000009536743164e+00
1.174404875000000000e+06,7.652310156250000000e+04,2.186832187500000000e+05,1.990000247955322266e+00
1.305845500000000000e+06,6.703721093750000000e+04,1.731165000000000000e+05,1.990000367164611816e+00
1.372465500000000000e+06,7.575660937500000000e+04,2.139308906250000000e+05,1.990000963211059570e+00
2.052048125000000000e+06,2.435233437500000000e+05,2.333058281250000000e+05,1.990589261054992676e+00
1.336098875000000000e+06,6.728750000000000000e+04,1.732833593750000000e+05,1.990001678466796875e+00
2.686117431640625000e+03,3.756842773437500000e+03,7.594039175273792353e-08,1.990000009536743164e+00
1.823773750000000000e+06,1.840767656250000000e+05,2.625682812500000000e+05,2.389772891998291016e+00
1.315276093750000000e+05,8.846117968750000000e+04,4.750709056854248047e+00,1.990000009536743164e+00
3.178453125000000000e+03,2.902300390625000000e+04,7.073808810673654079e-04,1.990000009536743164e+00
1.097453500000000000e+06,7.573415625000000000e+04,2.105632812500000000e+05,1.990000009536743164e+00
1.960665625000000000e+05,1.063786015625000000e+05,8.114123437500000000e+04,1.990000009536743164e+00
1.411043750000000000e+06,5.410437890625000000e+04,2.293214218750000000e+05,1.990000009536743164e+00
3.487988525390625000e+03,2.915721484375000000e+04,1.703771064057946205e-03,1.990000009536743164e+00
1.849895375000000000e+06,1.694583593750000000e+05,7.184107812500000000e+04,1.990327596664428711e+00
1.658807875000000000e+06,1.179892109375000000e+05,7.837969238281250000e+03,1.990000009536743164e+00
1.285891875000000000e+06,4.709421484375000000e+04,1.895160468750000000e+05,1.990000009536743164e+00
2.081663125000000000e+06,2.428069375000000000e+05,2.470053125000000000e+05,1.990444183349609375e+00
1.162193750000000000e+06,4.284699218750000000e+04,1.256441875000000000e+05,1.990000009536743164e+00
1.089758125000000000e+06,4.544262890625000000e+04,1.349322187500000000e+05,1.990000009536743164e+00
1.217305500000000000e+06,4.837187500000000000e+04,1.519605937500000000e+05,1.990000009536743164e+00
1.297307625000000000e+06,1.410958437500000000e+05,2.944306250000000000e+05,1.990000009536743164e+00
1.354161375000000000e+06,1.378300937500000000e+05,2.748366562500000000e+05,1.990000009536743164e+00
1.324638750000000000e+06,6.340087109375000000e+04,2.154584375000000000e+05,1.990000009536743164e+00
1.363439375000000000e+06,1.376951875000000000e+05,2.817788125000000000e+05,1.990000009536743164e+00
2.685070068359375000e+03,2.621070251464843750e+02,2.660386144308866862e-18,1.990000009536743164e+00
1.337614875000000000e+06,9.319603125000000000e+04,2.438671093750000000e+05,1.990000009536743164e+00
1.308051250000000000e+06,5.586155078125000000e+04,1.790764687500000000e+05,1.990000009536743164e+00
1.065866125000000000e+06,4.065345703125000000e+04,1.268653203125000000e+05,1.990000009536743164e+00
1.276836250000000000e+06,5.314503515625000000e+04,2.105096875000000000e+05,1.990000009536743164e+00
2.731987792968750000e+03,1.163555234375000000e+05,6.088383102416992188e+01,1.990000009536743164e+00
4.129779785156250000e+03,9.043339062500000000e+04,1.308952758789062500e+03,1.990000009536743164e+00
1.360072625000000000e+06,7.093128125000000000e+04,1.959739375000000000e+05,1.990000605583190918e+00
1.256746875000000000e+06,1.390592968750000000e+05,2.858196875000000000e+05,1.990000009536743164e+00
1.656196125000000000e+06,2.186213125000000000e+05,2.741996875000000000e+05,1.990000009536743164e+00
1.006500250000000000e+06,4.343511328125000000e+04,1.080741406250000000e+05,1.990000009536743164e+00
1.328805000000000000e+06,1.136629296875000000e+05,2.944222500000000000e+05,1.990000009536743164e+00
1.826952500000000000e+06,1.919933437500000000e+05,2.653429375000000000e+05,2.297282695770263672e+00
2.688000976562500000e+03,4.289084960937500000e+03,3.577783900254871696e-07,1.990000009536743164e+00
1.788961125000000000e+06,1.920540156250000000e+05,2.678510312500000000e+05,2.576427459716796875e+00
1.259382375000000000e+06,6.915113281250000000e+04,1.645513593750000000e+05,1.990001201629638672e+00
1.978730875000000000e+06,2.133640781250000000e+05,2.468395156250000000e+05,2.003946542739868164e+00
1.365454625000000000e+06,1.659643593750000000e+05,2.783902187500000000e+05,1.990000009536743164e+00
1.826282625000000000e+06,1.954468750000000000e+05,2.729918437500000000e+05,2.490390062332153320e+00
2.700695800781250000e+03,6.670747558593750000e+03,7.194398676801938564e-06,1.990000009536743164e+00
1.203206875000000000e+06,5.918084765625000000e+04,1.524822968750000000e+05,1.990000844001770020e+00
1.015409312500000000e+06,4.549251562500000000e+04,1.208106875000000000e+05,1.990000009536743164e+00
1.709235375000000000e+06,1.959432343750000000e+05,2.060352656250000000e+05,1.990003228187561035e+00
5.628675000000000000e+04,1.097488828125000000e+05,3.033052148437500000e+04,1.990000009536743164e+00
1.965607500000000000e+06,1.472629375000000000e+05,2.280025468750000000e+05,2.073037385940551758e+00
1.215480875000000000e+06,5.512800390625000000e+04,1.276850625000000000e+05,1.990000367164611816e+00
3.614806640625000000e+03,1.048279609375000000e+05,9.409729614257812500e+02,1.990000009536743164e+00
1.112443375000000000e+06,5.662735546875000000e+04,1.273621250000000000e+05,1.990000247955322266e+00
1.330466250000000000e+06,5.966453906250000000e+04,2.319862812500000000e+05,1.990000009536743164e+00
1.317201125000000000e+06,6.187559375000000000e+04,1.561805312500000000e+05,1.990000963211059570e+00
1.365028250000000000e+06,7.095092187500000000e+04,1.971477343750000000e+05,1.990000844001770020e+00
9.961477539062500000e+03,6.638733593750000000e+04,3.565869852900505066e-02,1.990000009536743164e+00
3.133151611328125000e+03,8.940628906250000000e+04,4.606799621582031250e+02,1.990000009536743164e+00
1.255083625000000000e+06,6.420259765625000000e+04,2.080050468750000000e+05,1.990000247955322266e+00
5.681823125000000000e+05,7.809310937500000000e+04,1.408372187500000000e+05,1.990000009536743164e+00
1.925290625000000000e+06,2.150166406250000000e+05,2.441149531250000000e+05,2.024433374404907227e+00
1.731571625000000000e+06,2.271126406250000000e+05,2.748518750000000000e+05,1.990000247955322266e+00
1.898046000000000000e+06,2.157523750000000000e+05,2.378520468750000000e+05,2.012590885162353516e+00
1.976247750000000000e+06,2.214275781250000000e+05,2.318674687500000000e+05,1.998327016830444336e+00
1.359432250000000000e+06,8.613765625000000000e+04,2.589061718750000000e+05,1.990000009536743164e+00
1.234710078125000000e+05,1.094767578125000000e+05,5.121836328125000000e+04,1.990000009536743164e+00
1.406602250000000000e+06,1.650323750000000000e+05,2.937770312500000000e+05,1.990000009536743164e+00
2.721128173828125000e+03,1.630934179687500000e+04,1.043989414029056206e-05,1.990000009536743164e+00
3.527900878906250000e+03,1.172173671875000000e+05,8.094270629882812500e+02,1.990000009536743164e+00
1.588576875000000000e+06,1.012539375000000000e+05,1.770527500000000000e+05,1.990000367164611816e+00
1.964714250000000000e+06,1.372059375000000000e+05,1.140420390625000000e+05,1.990701556205749512e+00
1.320524375000000000e+06,8.280045312500000000e+04,2.021811875000000000e+05,1.990000009536743164e+00
4.116306640625000000e+03,1.069669765625000000e+05,1.304345581054687500e+03,1.990000009536743164e+00
2.685070068359375000e+03,2.580642395019531250e+02,1.222142757413652540e-24,1.990000009536743164e+00
1.988760250000000000e+06,2.190942656250000000e+05,2.485207812500000000e+05,2.003134489059448242e+00
1.234645250000000000e+06,4.976242968750000000e+04,1.155138437500000000e+05,1.990000247955322266e+00
1.096795125000000000e+06,5.141883984375000000e+04,1.167335468750000000e+05,1.990000009536743164e+00
2.686847900390625000e+03,1.456944091796875000e+03,6.382382125593721867e-04,1.990000009536743164e+00
1.878416000000000000e+06,2.070703281250000000e+05,2.471784843750000000e+05,2.035398244857788086e+00
2.685938964843750000e+03,6.020998046875000000e+04,1.681062817573547363e+00,1.990000009536743164e+00
1.081946500000000000e+06,4.638200000000000000e+04,1.103724140625000000e+05,1.990000009536743164e+00
1.255127125000000000e+06,1.520769843750000000e+05,2.939747812500000000e+05,1.990000009536743164e+00
1.439840375000000000e+06,7.639470312500000000e+04,2.536117656250000000e+05,1.990000009536743164e+00
1.906194500000000000e+06,1.703538281250000000e+05,2.585719843750000000e+05,2.312888145446777344e+00
1.434728500000000000e+06,1.930004843750000000e+05,2.951772187500000000e+05,1.990000009536743164e+00
1.413461125000000000e+06,9.026804687500000000e+04,2.712810937500000000e+05,1.990000009536743164e+00
1.940274625000000000e+06,1.769220781250000000e+05,1.655132031250000000e+05,1.990469455718994141e+00
1.830553875000000000e+06,1.434680468750000000e+05,5.047880078125000000e+04,1.990033626556396484e+00
1.388791375000000000e+06,5.171886718750000000e+04,2.083526093750000000e+05,1.990000009536743164e+00
7.173541875000000000e+05,1.156719296875000000e+05,1.753109283447265625e+02,1.990000009536743164e+00
1.231426750000000000e+06,6.358860937500000000e+04,1.414980468750000000e+05,1.990000247955322266e+00
1.112688750000000000e+06,4.400182031250000000e+04,1.298674609375000000e+05,1.990000009536743164e+00
1.807529125000000000e+06,1.898489531250000000e+05,2.500035468750000000e+05,2.083172798156738281e+00
2.723722412109375000e+03,6.992976562500000000e+04,4.656715774536132812e+01,1.990000009536743164e+00
1.351627125000000000e+06,5.819571093750000000e+04,1.634096406250000000e+05,1.990000009536743164e+00
1.245160500000000000e+06,5.334259765625000000e+04,1.903954843750000000e+05,1.990000009536743164e+00
1.295431000000000000e+06,6.349442187500000000e+04,1.509187812500000000e+05,1.990000605583190918e+00
2.738720214843750000e+03,1.503658203125000000e+04,2.623032378323841840e-05,1.990000009536743164e+00
1.400943000000000000e+06,1.165952656250000000e+05,2.476710156250000000e+05,1.990000009536743164e+00
1.390630859375000000e+04,1.075450000000000000e+05,8.231078125000000000e+03,1.990000009536743164e+00
1.072686500000000000e+06,3.898794921875000000e+04,1.179547500000000000e+05,1.990000009536743164e+00
1.609249750000000000e+06,1.561166562500000000e+05,2.631972812500000000e+05,1.990000009536743164e+00
1.525291000000000000e+06,1.874739531250000000e+05,2.663238125000000000e+05,1.990000009536743164e+00
1.331984500000000000e+06,1.952534843750000000e+05,2.875637812500000000e+05,1.990000009536743164e+00
1.112221875000000000e+06,4.994962500000000000e+04,1.196892265625000000e+05,1.990000247955322266e+00
1.809530125000000000e+06,2.005149687500000000e+05,2.645618125000000000e+05,2.296337842941284180e+00
1.248370000000000000e+06,7.705409375000000000e+04,2.198976875000000000e+05,1.990000367164611816e+00
1.358327125000000000e+06,7.480158593750000000e+04,1.982818750000000000e+05,1.990000963211059570e+00
1.711498625000000000e+06,1.259696250000000000e+05,1.451253808593750000e+04,1.990000247955322266e+00
1.618553500000000000e+06,1.891941250000000000e+05,2.726774375000000000e+05,1.990000009536743164e+00
2.089589500000000000e+06,2.333518125000000000e+05,2.279879843750000000e+05,1.991110444068908691e+00
1.342544625000000000e+06,1.794144531250000000e+05,2.959595312500000000e+05,1.990000009536743164e+00
1.083167500000000000e+06,7.722994531250000000e+04,2.116959843750000000e+05,1.990000009536743164e+00
1.318953875000000000e+06,7.055229687500000000e+04,1.773602500000000000e+05,1.990000844001770020e+00
1.270529125000000000e+06,4.155459765625000000e+04,2.129570781250000000e+05,1.990000009536743164e+00
1.401410875000000000e+06,1.034325546875000000e+05,2.568905156250000000e+05,1.990000009536743164e+00
1.236090375000000000e+06,4.509017187500000000e+04,1.589086250000000000e+05,1.990000009536743164e+00
1.247339000000000000e+06,1.893014843750000000e+05,2.725312187500000000e+05,1.990000009536743164e+00
2.099523750000000000e+06,2.187141562500000000e+05,2.228380312500000000e+05,1.991842031478881836e+00
1.294792375000000000e+06,1.008424687500000000e+05,2.517590625000000000e+05,1.990000009536743164e+00
1.156379875000000000e+06,7.860059375000000000e+04,2.197492812500000000e+05,1.990000009536743164e+00
4.621835937500000000e+03,9.926756250000000000e+04,1.736166870117187500e+03,1.990000009536743164e+00
1.045877750000000000e+06,4.898644531250000000e+04,1.130999687500000000e+05,1.990000009536743164e+00
1.028863562500000000e+06,4.235143359375000000e+04,1.103999765625000000e+05,1.990000009536743164e+00
1.049223500000000000e+06,4.838756250000000000e+04,1.169432734375000000e+05,1.990000009536743164e+00
1.946618875000000000e+06,2.160069218750000000e+05,2.454860781250000000e+05,2.009125471115112305e+00
1.746747875000000000e+06,6.897034375000000000e+04,1.505879843750000000e+05,1.990002632141113281e+00
2.083646375000000000e+06,2.304425312500000000e+05,2.797967187500000000e+05,1.990014672279357910e+00
1.171995750000000000e+06,5.972864453125000000e+04,1.374125468750000000e+05,1.990000367164611816e+00
1.989002375000000000e+06,2.300252031250000000e+05,2.252576093750000000e+05,1.994657754898071289e+00
1.866007250000000000e+06,1.747797968750000000e+05,2.711887812500000000e+05,2.746257305145263672e+00
6.240064941406250000e+03,9.367178906250000000e+04,3.124073242187500000e+03,1.990000009536743164e+00
1.275997625000000000e+06,6.894388281250000000e+04,1.652775468750000000e+05,1.990001678466796875e+00
1.694331375000000000e+06,1.128722734375000000e+05,1.003037304687500000e+04,1.990000009536743164e+00
1.883351000000000000e+06,2.128318437500000000e+05,2.452965625000000000e+05,2.034409284591674805e+00
1.337720875000000000e+06,6.706071875000000000e+04,2.445977656250000000e+05,1.990000009536743164e+00
9.382478125000000000e+04,1.157340781250000000e+05,4.594014453125000000e+04,1.990000009536743164e+00
1.192888125000000000e+06,3.757321093750000000e+04,2.047283437500000000e+05,1.990000009536743164e+00
1.341489625000000000e+06,5.854903906250000000e+04,1.152176093750000000e+05,1.990000605583190918e+00
3.960365722656250000e+03,4.241902343750000000e+04,3.171016927808523178e-03,1.990000009536743164e+00
1.344546375000000000e+06,1.493325156250000000e+05,2.936395937500000000e+05,1.990000009536743164e+00
1.921471875000000000e+06,2.190342343750000000e+05,2.397506718750000000e+05,2.010736465454101562e+00
1.101373750000000000e+06,4.668626562500000000e+04,1.339503593750000000e+05,1.990000009536743164e+00
1.898736125000000000e+06,2.344375937500000000e+05,2.724982187500000000e+05,1.990001440048217773e+00
1.315629250000000000e+06,6.458776562500000000e+04,1.657109843750000000e+05,1.990001201629638672e+00
1.074161875000000000e+06,4.905758593750000000e+04,1.116644296875000000e+05,1.990000009536743164e+00
7.719096875000000000e+04,1.093563125000000000e+05,4.053614453125000000e+04,1.990000009536743164e+00
1.105216000000000000e+06,4.857105078125000000e+04,1.168191484375000000e+05,1.990000009536743164e+00
1.612973875000000000e+06,2.097639062500000000e+05,2.854054062500000000e+05,1.990000009536743164e+00
8.003015625000000000e+05,9.805057812500000000e+04,1.855699531250000000e+05,1.990000009536743164e+00
2.685229736328125000e+03,5.464206250000000000e+04,3.769708275794982910e-01,1.990000009536743164e+00
1.354713000000000000e+06,6.729096093750000000e+04,1.703193125000000000e+05,1.990002274513244629e+00
1.050002125000000000e+06,4.507902343750000000e+04,1.190415781250000000e+05,1.990000009536743164e+00
1.934587875000000000e+06,2.294027968750000000e+05,2.514860937500000000e+05,1.990002870559692383e+00
1.044623062500000000e+06,4.610831250000000000e+04,1.239307109375000000e+05,1.990000009536743164e+00

# 均值和标准差对比
mean_fake,std_fake,mean_real,std_real
1146459.25,631451.0625,1104811.125,791952.375
108235.546875,63945.62890625,100548.390625,70557.5859375
156558.296875,97711.671875,178088.09375,117126.4375
2.0096194744110107,0.08825914561748505,244.73410034179688,236.8895263671875

3.7 7.6 12 99  30.575
20 9.3 16 100 36.325
